id,dim0,dim1,dim2,dim3
94,0.01785535,-0.0015531667,0.0018152714,0.011620535
95,0.030649636,-0.0027407594,0.0009448648,0.015881581
96,0.014779779,4.2121857e-05,0.002021891,0.009275569
97,0.02607027,-0.0053084977,-0.005608837,0.014691396
98,0.013807449,-0.0022462197,-0.0051120995,0.009749455
99,0.03844509,-0.0036111958,0.0024716528,0.017634733
100,0.03805152,-0.012600411,-0.0018217593,0.029185189
101,0.027851079,-0.004408229,-0.0006816416,0.016176863
102,0.016935114,0.0013760142,0.0023353817,0.0077064466
103,0.03139356,0.0007937066,-0.0028620167,0.011834277
104,0.016895209,-0.00045802072,0.001965207,0.01070155
105,0.017263804,-7.744506e-05,0.00212193,0.010467006
106,0.01594207,8.50074e-05,0.002025676,0.0098845195
107,0.01579884,0.0003261082,0.0022104653,0.009574635
108,0.01550785,-0.0037693568,-0.0018112316,0.013121469
109,0.016803,-0.0001883395,0.0020180913,0.010476572
110,0.018716965,-0.0026100762,-0.0014037668,0.011137707
111,0.02382848,-0.0062476285,-0.0026318086,0.016826732
112,0.02087668,-0.0037963875,-0.0015322819,0.012492193
113,0.040917013,-0.0016406365,0.0021416517,0.01956029
114,0.020211015,-0.0031594224,-0.0013946696,0.0119890105
115,0.018628571,-0.004685927,-0.004327285,0.013741566
116,0.022484515,-0.0030104406,-0.00090702914,0.013167603
117,0.019852672,-0.0017692037,-0.0010288983,0.010834707
118,0.032502268,-0.015270997,-0.007834832,0.027990742
119,0.020056043,-0.0025054999,-0.0013940065,0.011378629
120,0.01978514,-0.015619088,-0.015722524,0.022591842
121,0.04689691,-0.013011385,0.00028016127,0.033029273
122,0.034431193,-0.009677488,-0.0020448742,0.023477687
123,0.019074652,-0.002974201,-0.0015662714,0.011100454
124,0.024621997,-0.0039911754,-0.0011361792,0.014497979
125,0.019061897,-0.002452094,-0.0011285573,0.013736082
126,0.02376208,-0.004466731,-0.0013387158,0.014549417
127,0.021006558,0.00096581504,-0.00044104003,0.0088367
128,0.02276704,-0.0042453893,-0.0015336528,0.013646735
129,0.022415135,-0.0028577037,-0.0014210894,0.01196043
130,0.029903743,-0.007946629,-0.003092247,0.021491183
131,0.03871468,-0.015182931,-0.0061768843,0.028568698
132,0.047389243,-0.0087070055,0.0026730048,0.02997042
133,0.031533692,-0.0042303987,0.002698359,0.018007113
134,0.018264327,1.1663884e-05,0.002220531,0.010932399
135,0.017071996,-0.0008077808,-0.003586161,0.008259965
136,0.015890155,-0.0018782206,-0.0036975024,0.00852306
137,0.015446874,0.0006727986,-0.004125717,0.0051559936
138,0.023360167,-0.005343754,-0.0026460243,0.014174534
139,0.016148064,-0.0019410439,-0.003873038,0.008295072
140,0.013101789,-0.002473075,-0.005617949,0.00850798
141,0.013556096,-0.003096182,-0.00557785,0.008921457
142,0.018096302,-0.0030268915,-0.0067759706,0.011803163
143,0.012774858,0.0034755282,-0.0020811213,0.004639102
144,0.018793378,-0.0049421377,-0.005942869,0.013166619
145,0.017177377,0.0018428378,-0.002630259,0.006873263
146,0.022913847,-0.0042668767,-0.0033596484,0.013588084
147,0.021312509,-0.004090447,-0.0037365435,0.012042893
148,0.012904975,-0.0026911981,-0.005599919,0.008272124
149,0.02216426,-0.00016029552,-0.005121301,0.009505941
150,0.01904634,-0.0030101724,-0.0037907986,0.010360314
151,0.016245339,-0.0018632002,-0.0036668954,0.008479251
152,0.016484711,-0.000119734555,-0.0029182984,0.007368041
153,0.029755984,-0.0065018125,-0.0018028422,0.019393397
154,0.042785738,0.0030309372,0.0071405666,0.020839466
155,0.034223888,7.1745366e-05,0.0013620452,0.017477168
156,0.050360356,0.00027541444,0.008931954,0.027566863
157,0.011373493,0.0077765994,-0.00273599,0.0013195407
158,0.023974333,-0.0008632727,-0.0009755298,0.013646496
159,0.01934627,0.002788823,0.001421851,0.009362174
160,0.018846903,-0.0022813268,-0.0036802022,0.010027302
161,0.017851327,-5.0920993e-05,-0.0027655317,0.009756757
162,0.02521095,-0.002117116,-0.0023484705,0.012874378
163,0.019235585,-0.0025327988,-0.0038200496,0.010155631
164,0.016861115,-0.0009895749,-0.0033290861,0.008469595
165,0.019225035,-0.00249042,-0.004726882,0.010362817
166,0.021411214,-0.0026116557,-0.0035100756,0.011483742
167,0.01680914,0.00023333356,-0.0025278432,0.0075034034
168,0.021702562,-0.0032408424,-0.003616604,0.011862649
169,0.02140716,-0.0015077181,-0.0032386212,0.010757757
170,0.022983823,-0.0034129806,-0.0035242317,0.012735082
171,0.023384247,-0.0038230605,-0.0035801558,0.012900008
172,0.011490556,0.0051257424,-0.0022398112,0.0035265815
173,0.02237079,-0.0028804727,-0.0032669706,0.012339665
174,0.021439228,-0.0055468865,-0.0028748913,0.016868664
175,0.024514232,-3.5662204e-05,-0.0005368545,0.014845146
176,0.04313538,-0.0037344284,0.0029705064,0.021117462
177,0.045112822,0.0009523444,0.005035122,0.022993399
178,0.03134385,0.0007275753,-0.00035701238,0.014151944
179,0.028641317,-0.0011733361,-0.001782383,0.01565267
180,0.048495505,-0.004683513,0.004525696,0.025342477
181,0.011909458,0.0034820847,-0.0053654416,0.0048948657
182,0.018529747,-0.0014226623,-0.0044647707,0.010469152
183,0.027093504,-0.0012936778,-0.0020088656,0.013585163
184,0.027793977,-0.0041313954,0.00076894916,0.017854465
185,0.026731048,-0.004287321,-0.00057757937,0.018100513
186,0.025071416,-0.002818007,0.0009387628,0.015803827
187,0.02597532,-0.0039044805,-0.001965697,0.015656484
188,0.02960864,-0.006383855,-0.002499993,0.018368138
189,0.022616658,0.0007033162,0.0016372547,0.012673868
190,0.029370282,-0.0043395944,-0.0017775699,0.017174138
191,0.026635561,-0.005390782,-0.0027052267,0.01608218
192,0.027960394,-0.00052394345,0.0010522947,0.014844013
193,0.036827657,-0.007214863,-0.0015035822,0.022534503
194,0.028144453,-0.001498539,-0.0016998454,0.016179396
195,0.027464602,-0.0030007549,-0.0023274375,0.017395867
196,0.024992798,-0.005874295,-0.0042956276,0.01766683
197,0.028659675,-0.00062801316,0.0010186926,0.015330983
198,0.020178173,0.001972776,-0.0019997163,0.008808507
199,0.026089761,-0.004413862,-0.0025515659,0.015492333
200,0.027291272,-0.0005877204,-0.00095614337,0.014240814
201,0.02800617,0.002229672,0.0017937616,0.013370169
202,0.03987119,-0.0005941577,0.005316858,0.01947601
203,0.017248843,0.0064020567,-0.00082508766,0.0041495096
204,0.02058706,0.0006531291,-0.0027483804,0.009346498
205,0.022065017,-0.001863081,-0.0038586808,0.013828589
206,0.03654561,0.0028345399,0.004778494,0.018052293
207,0.031015012,-0.00077797845,-0.0005190625,0.015110983
208,0.02119157,0.0008989386,-0.0022553904,0.009668006
209,0.028476212,0.0002236776,-0.00087891065,0.01448871
210,0.036837194,0.0032528453,0.003634368,0.014838351
211,0.023143623,-0.0011259504,-0.0077734245,0.012207521
212,0.0150590865,-0.004808385,-0.009199644,0.01441182
213,0.025489185,0.0035199337,0.002181177,0.010955943
214,0.031367395,0.00097481534,0.0020465301,0.015421106
215,0.029391024,0.0041742735,-0.00028565072,0.010093046
216,0.059061144,0.0018682294,0.0101045715,0.031349912
217,0.031097982,0.007745009,0.0029620873,0.011241032
218,0.02211425,0.0031568818,0.00025788404,0.010975314
219,0.04094443,0.0069591813,0.002856602,0.015129698
220,0.030249808,-0.0015178509,-0.0010391428,0.01693554
221,0.018826816,0.0038013272,0.00010410405,0.009215547
222,0.028463218,-0.0037008114,-0.006417076,0.019982947
223,0.026851509,-0.003127057,-0.0033553047,0.014298094
224,0.04238138,0.006385248,0.00503463,0.018630756
225,0.02904937,-0.003416676,-0.0029780967,0.016035868
226,0.035437558,-0.0057404228,-0.0026432676,0.020428492
227,0.03058717,-0.0019211359,-0.0019241675,0.01715882
228,0.02573726,-0.0031300373,-0.0035695387,0.014703585
229,0.025884006,-0.0015185066,-0.0029939814,0.013077034
230,0.021444175,0.0010212474,-0.0024659736,0.010802699
231,0.031137321,-0.0024053045,-0.0027399762,0.016315116
232,0.028102849,-0.00393017,-0.0034319414,0.016071571
233,0.023403738,-0.0040844865,-0.005682136,0.014771951
234,0.032104585,-0.0042720027,-0.0028551472,0.018133773
235,0.026154254,-0.0024644323,-0.0038865162,0.014260901
236,0.037922118,-0.0022244044,-0.0016986086,0.01974268
237,0.018584464,-0.002280254,-0.009315471,0.013315333
238,0.026494596,-0.0031279512,-0.0035147024,0.01489724
239,0.029094432,-0.00030853227,-0.0020179404,0.014515234
240,0.02631757,-0.0013151355,-0.0029024733,0.013223363
241,0.03822205,-4.496053e-05,0.0048714476,0.017748667
242,0.030313347,-0.0067826696,-0.0043599857,0.021994783
243,0.036540005,-0.0027430244,-0.0030054254,0.023587776
244,0.027744744,0.0013441257,0.0018000499,0.014201356
245,0.038697813,-0.002067525,0.004245569,0.02057035
246,0.04030833,-0.0037115403,0.0024369257,0.022056831
247,0.031968687,-0.00044532493,0.0017896787,0.017170383
248,0.036841724,-0.004280228,0.0012683169,0.022630347
249,0.01885781,0.0008255057,-0.00390784,0.009058369
250,0.033586595,-0.003648419,0.0010998294,0.020417465
251,0.039354537,-0.0023356862,0.004558374,0.021268083
252,0.034931634,-0.0011547394,0.002012943,0.019917859
253,0.030645225,-0.0015528388,-0.006401713,0.016752435
254,0.028496955,-0.0037774034,-0.0070701344,0.01726587
255,0.040117595,0.0002619438,0.005701949,0.019823981
256,0.027473066,-0.0050244518,-0.0070794476,0.018202139
257,0.039415095,0.00092385337,0.0009774313,0.018758608
258,0.0165498,0.0059754066,-0.0047748936,0.006205274
259,0.026268099,0.001982551,-0.0018502726,0.0136906635
260,0.046798084,-0.0029100366,0.0033104317,0.022878481
261,0.03243432,-0.004559476,-0.0041014804,0.021611406
262,0.03813157,-0.0040565915,0.0009654657,0.022228671
263,0.031623576,-0.0024752207,0.0012030796,0.01855917
264,0.03249881,-0.0024048872,0.0012692705,0.019297672
265,0.03334305,-0.0029597469,0.0012816236,0.01997335
266,0.028250907,-0.0031421967,-0.0035982234,0.015958978
267,0.0329859,0.0008472018,0.0018855528,0.015035225
268,0.026045773,-0.0012924857,-0.0030485643,0.013963414
269,0.021156643,0.00048343465,-0.002845536,0.011205388
270,0.026219223,-0.0023154207,-0.0033705635,0.014619304
271,0.03387985,-0.0055533834,-0.0027392758,0.020628525
272,0.024162147,0.0004865937,-0.0025656475,0.012437059
273,0.033930514,0.008905988,0.00013567961,0.013576342
274,0.025097106,0.0017884187,-0.0014677002,0.012910916
275,0.025277827,-0.00027598813,-0.0027819378,0.01303382
276,0.033456896,-0.002486486,0.0013568745,0.019730045
277,0.038435433,-0.0059548803,-0.0021782322,0.022497607
278,0.03697524,-0.0045463033,8.659519e-05,0.022900177
279,0.047441814,-0.011979122,0.000385587,0.031771973
280,0.037092183,0.003687244,0.0005843983,0.018481804
281,0.033714864,0.00880019,0.001425688,0.010691
282,0.028263185,-0.0017149635,-0.0029603047,0.015778853
283,0.049221728,-0.0023832507,0.0039846944,0.02510245
284,0.027859066,-0.0020902343,-0.0031326665,0.015590383
285,0.026918266,0.00069068,-0.0023933006,0.01371534
286,0.023517583,0.0013307147,-0.003550495,0.013224913
287,0.03953037,-0.001596529,-0.0016898318,0.021703554
288,0.03293476,-0.007750232,-0.004762615,0.022208525
289,0.03502593,-0.0042809434,-0.002198468,0.020197464
290,0.041669104,-0.005381245,0.0011853472,0.025769187
291,0.031587336,0.0014793687,-0.0024725152,0.013622595
292,0.0331063,-0.0017293878,0.0015064672,0.018996073
293,0.03743908,-0.0032695718,0.0012590633,0.022165371
294,0.044862363,-0.0019062944,-0.0012480422,0.02684517
295,0.024793122,0.0034341626,-0.0015251591,0.010566784
296,0.034049127,-0.0019737668,0.0015073017,0.019621922
297,0.036961768,-0.0075562187,-0.0035067452,0.02356751
298,0.037373636,-0.0022539087,0.001658161,0.021688892
299,0.03823683,-0.0035458393,0.0014009521,0.022790266
300,0.021668527,0.0010112338,-0.0048184497,0.012853457
301,0.06431946,-0.02187993,-0.01570722,0.03898056
302,0.038057182,-0.0008441396,-0.0009128257,0.021172954
303,0.02043638,-0.0009604879,-0.011014546,0.0124256145
304,0.037381504,-0.0021124072,-0.0034426702,0.021047784
305,0.027643058,-5.8788806e-05,-0.0027499152,0.014011217
306,0.025466774,-5.3782016e-05,-0.0031605763,0.013053013
307,0.027103875,-0.00070120767,-0.0028086258,0.014645768
308,0.03183422,0.005121451,-0.000877048,0.011440111
309,0.03321526,5.4936856e-05,-0.0028778715,0.017788483
310,0.043565128,-0.0018822141,-0.0012893631,0.023008658
311,0.023479197,-0.0022629686,-0.0055613173,0.015148593
312,0.032291744,-0.0020322986,-0.0027046455,0.017874433
313,0.029681657,-0.0014101453,-0.002736817,0.016644431
314,0.038946126,0.0011966042,0.0025352882,0.018359734
315,0.028988097,-0.00022294,-0.0026052995,0.015246464
316,0.03308258,-0.00085856393,-0.0046838624,0.018044425
317,0.03820059,0.0011311583,0.0024646865,0.018099142
318,0.03801057,-0.00024690107,0.0020668106,0.018907143
319,0.045940254,-0.0024718232,0.0024349736,0.024769379
320,0.025762413,0.003923755,-0.0015024646,0.012277557
321,0.035577986,0.001160603,0.0024752961,0.017066551
322,0.037741754,0.0004893355,0.0020575868,0.018196775
323,0.025723074,0.00063369796,-0.0025434745,0.013232542
324,0.027106855,0.0004172139,-0.002619858,0.01423998
325,0.030909393,-0.0010036416,-0.002792622,0.017227007
326,0.026515696,-0.0020015426,-0.0066467775,0.015855504
327,0.038816426,-0.0026490875,0.0015920595,0.022443725
328,0.037895415,-0.002185125,0.0016209529,0.02169056
329,0.039142106,-0.002705831,0.0015906737,0.02264638
330,0.036042187,-0.0010427423,0.001663898,0.020127488
331,0.039891932,-0.004662771,-0.001969154,0.022249175
332,0.04104266,-0.0049418397,-0.0017896249,0.023247553
333,0.039972637,-0.0043316074,-0.002154882,0.021657659
334,0.040271733,-0.0046409555,-0.001825954,0.02262087
335,0.04246125,-0.0010526367,-0.0005821242,0.021813584
336,0.02832732,0.0073972754,0.00041094876,0.010147763
337,0.038284037,-0.001370091,-0.00028863095,0.02039416
338,0.035852525,0.0016068034,-0.0005423083,0.016849948
339,0.02786741,0.0043414645,-0.0009477391,0.011899425
340,0.03541932,-0.00046886876,-0.0007694914,0.018574549
341,0.041612957,0.0039927773,0.0009171412,0.016602708
342,0.037921283,-0.0011122413,0.002012317,0.021412445
343,0.04698882,0.0017434172,0.004843508,0.021860791
344,0.039917205,0.0008356385,0.0032014297,0.020876957
345,0.033711288,-0.0022144504,-0.0014654949,0.02034898
346,0.05022106,-0.003414411,0.00612772,0.028085066
347,0.020388935,0.0022629313,-0.0074836565,0.009390665
348,0.032790396,0.003703218,-0.0012842669,0.014074041
349,0.037127946,0.009767991,0.0038694786,0.010533286
350,0.029234622,0.0008507781,-0.0039167954,0.015277816
351,0.030497167,0.0026559643,-0.0012936249,0.014819933
352,0.021017287,0.0016149096,-0.008327748,0.010424806
353,0.034710024,0.0035650544,0.0014374004,0.0160733
354,0.037569497,0.0068682246,0.0035790848,0.0136781465
355,0.035692785,0.0055985264,0.0031787204,0.014822556
356,0.03992531,-0.00048531964,0.00119925,0.020025088
357,0.0271512,0.004062634,-0.0011378183,0.012754394
358,0.027068112,0.007337194,-4.8007e-05,0.010935379
359,0.04513893,-0.0010948367,-3.0453433e-05,0.022739721
360,0.032623623,-0.0022702403,-0.004908438,0.017857505
361,0.042973373,0.0005804114,-0.00036295794,0.021538926
362,0.037239645,0.0027239136,-0.001275058,0.016030265
363,0.028620098,0.0036927275,-0.0044260873,0.015585257
364,0.03691444,0.0019366555,-0.0010329738,0.016747786
365,0.034651134,0.007246595,0.004016732,0.0136980545
366,0.037480567,0.002984386,-0.0004907503,0.018136812
367,0.03128514,0.0039313845,-0.0006716802,0.014965845
368,0.034911964,0.008421283,0.0041061984,0.012775494
369,0.030123327,0.004898172,-0.00060942315,0.01387961
370,0.04167852,-0.0019101091,0.0019218669,0.02355869
371,0.044832323,0.002872806,0.0067341076,0.021769835
372,0.03726754,-0.0032496639,-0.0033453954,0.022196842
373,0.04350576,-0.0053502508,-0.0023200763,0.02544458
374,0.039695356,-0.0070632882,-0.0051779104,0.026361061
375,0.043318126,-0.0059064813,-0.0026735915,0.026691033
376,0.04539952,-0.0033415742,-0.0005498781,0.02480848
377,0.03507814,-0.00248589,-0.0039311303,0.021260215
378,0.044663522,-0.0007531829,0.0027942108,0.023957444
379,0.04951081,-0.006234307,0.0009451554,0.028760387
380,0.04932079,-0.008030314,-0.00076484226,0.030337645
381,0.049803827,-0.0042649694,-0.00031652593,0.027550055
382,0.04025683,-0.0036856122,-0.0023615016,0.022845699
383,0.053113554,-0.008554954,-0.002871151,0.033041075
384,0.04545388,-0.0042298026,-0.00095995807,0.02522309
385,0.04166398,-0.0026371665,-0.00095182203,0.022418333
386,0.047365043,-0.0008888431,0.0033042477,0.026010824
387,0.038739298,-0.0020212121,-0.0016818597,0.021788908
388,0.04645023,-0.0014552064,-0.00049629353,0.024846626
389,0.03919277,0.0013031773,-0.0013411298,0.020699335
390,0.036413286,-0.0035460182,-0.005388762,0.022610141
391,0.044925544,-0.0030864663,-0.0009972706,0.025668455
392,0.026657674,-5.795434e-05,-0.008988167,0.014578892
393,0.035571907,-0.0045138784,-0.005911703,0.021447254
394,0.031486604,0.0068613105,0.0007819281,0.01282282
395,0.020509813,-0.00028790906,-0.0104351,0.0121248495
396,0.04246721,0.0018586926,-0.0002942934,0.019826604
397,0.030846212,0.0042747073,-0.0013287022,0.013863875
398,0.049754236,0.005162578,0.01069734,0.023931457
399,0.02974281,-6.0338527e-05,-0.007712568,0.0152802
400,0.03020892,-0.00076236203,-0.008426274,0.015722228
401,0.021245811,0.0018931441,-0.008369739,0.01165135
402,0.046760175,0.0011304431,0.003438388,0.02200265
403,0.052960727,-0.0012881942,0.0001612053,0.027568532
404,0.034447048,-0.005783815,-0.008769269,0.02229078
405,0.032843444,0.003445726,-0.0012097909,0.015236808
406,0.039483164,0.0017332844,-0.0022766544,0.019221855
407,0.048389528,-0.0016201921,-0.0008898034,0.026909782
408,0.029841993,0.0007686429,-0.0075426353,0.015746666
409,0.03539786,0.010302644,0.0016760573,0.010517551
410,0.04336271,0.0036778264,0.0023276554,0.019354774
411,0.038674925,-0.00058688596,-0.0034581674,0.020875765
412,0.032065246,0.0040949397,-0.0015444412,0.015252424
413,0.04874477,-0.0027146526,-0.00076099776,0.025684787
414,0.042955015,0.0009482913,-0.0012006714,0.021290494
415,0.029438589,0.008936387,-0.0015976086,0.011476947
416,0.040035103,0.0028661303,-0.00034120225,0.017475797
417,0.038295124,0.006056171,0.0026899623,0.016564203
418,0.033913705,0.0019849353,-0.004058595,0.015803052
419,0.032123897,0.0008315854,-0.005611147,0.01579888
420,0.033235643,0.0026641898,-0.004207219,0.014644219
421,0.036764238,-0.0011409707,-0.0036846949,0.020211173
422,0.024527643,0.00035367534,-0.008312161,0.014423085
423,0.026585195,0.0008257441,-0.009608592,0.013841106
424,0.024071787,0.0023850016,-0.007853623,0.013219787
425,0.039079044,-0.0037660785,-0.005837853,0.022544337
426,0.03395233,-0.0047428794,-0.007429178,0.022080017
427,0.035387132,0.0057923608,-0.003008063,0.018270804
428,0.030755375,-0.0017875619,-0.009205992,0.01707883
429,0.036929224,-0.0034578033,-0.0086918725,0.02135737
430,0.053029153,-0.0063616224,-0.0012024298,0.030363394
431,0.04663119,0.0022672229,0.0038408982,0.022700263
432,0.034608457,0.0043750815,-0.001631464,0.015329195
433,0.041327093,-0.0050898977,-0.004013176,0.025814248
434,0.039885852,-0.003929395,-0.0034263385,0.024673296
435,0.025887344,0.003829103,-0.0077889515,0.01251073
436,0.048713777,0.00012932345,0.00039566017,0.023011876
437,0.04062781,0.0099294,0.0058821486,0.014691545
438,0.044321153,0.015951138,0.011673574,0.012504889
439,0.03969321,0.001088243,-0.0046709133,0.018648697
440,0.037430856,0.0030575804,-0.0008080258,0.018415524
441,0.04009423,0.004509669,-7.250451e-05,0.017134381
442,0.04882464,-0.0014802404,0.00028902746,0.025110437
443,0.04723129,0.00034473464,-0.0028513921,0.023345066
444,0.03908143,0.0019042306,-0.000969018,0.020248724
445,0.050892208,0.001740437,0.004647498,0.025389148
446,0.055240724,-0.00455286,-0.00034391426,0.029099299
447,0.053887222,-0.0015599914,0.00057912327,0.028883887
448,0.05485258,-0.0036013313,0.0017036543,0.029797984
449,0.049081657,-0.0030752607,-0.00062378787,0.026353432
450,0.049112413,0.002666574,0.0042865323,0.024305774
451,0.060525272,-0.0036870427,0.003484075,0.033526137
452,0.037316177,0.0027904324,-0.0020177914,0.018779827
453,0.03730545,0.0054913573,-0.0010374739,0.01623912
454,0.036781404,0.003878694,-0.0012013569,0.016768051
455,0.04751191,0.0027851872,0.00015363551,0.02306874
456,0.05161271,-0.0032749362,-0.00220796,0.030221654
457,0.045047615,0.0022902302,-0.0003403976,0.021245195
458,0.03883538,0.003528934,-0.0008868828,0.018282725
459,0.03993282,0.002765756,-0.0022222651,0.018830491
460,0.051191423,-0.0039171167,-0.00050663494,0.029369665
461,0.05641446,0.00015602633,0.0039778994,0.029971672
462,0.047048185,-0.002792377,-0.0006860747,0.026334
463,0.049360845,-0.0005604215,-0.00048633956,0.024821354
464,0.049418304,0.001167994,0.0034817504,0.025208665
465,0.058921907,-0.003012795,0.00105602,0.031239701
466,0.050874803,-0.0039773174,-0.0041753305,0.027937127
467,0.04911718,-0.0021791644,-0.00064551376,0.026271177
468,0.04880056,-0.00273766,-0.0045041693,0.02567835
469,0.05195198,-0.0043099113,-0.0041017486,0.02841003
470,0.037455175,0.0020720772,-0.0043765856,0.018492771
471,0.03964362,-0.000900764,-0.0061522378,0.02111919
472,0.049278114,-0.00059689954,-0.00031074428,0.024317337
473,0.052461002,0.0029545836,0.0008583114,0.025181962
474,0.05922279,-0.006766934,0.00032094575,0.034371093
475,0.060047243,-0.0032915063,0.0035001682,0.031599835
476,0.042493913,-0.0011384673,-0.005102868,0.021409942
477,0.044492576,0.00023100898,-0.0040470613,0.022223307
478,0.05156121,0.0008483939,0.00012982346,0.023924543
479,0.03988299,0.002118092,-0.00445434,0.018578244
480,0.040737007,0.0045232587,-0.0034762574,0.017360283
481,0.054628704,0.0020988993,0.0029166685,0.024459912
