id,uploadSum,0to1rate,1to2rate,2to3rate,3to4rate,4to5rate,5to6rate,6to7rate,7to8rate,8to9rate,9to10rate,10to11rate,11to12rate,12to13rate,13to14rate,14to15rate,15to16rate,16to17rate,17to18rate,18to19rate,19to20rate,20to21rate,21to22rate,22to23rate,23to24rate,caseNumFinish,avgTimeSpan,uploadSumOfType0,avgUploadNumOfType0,avgUploadNumIgnoreUndoOfType0,avgScoreOfType0,avgScoreIgnoreUndoOfType0,uploadSumOfType1,avgUploadNumOfType1,avgUploadNumIgnoreUndoOfType1,avgScoreOfType1,avgScoreIgnoreUndoOfType1,uploadSumOfType2,avgUploadNumOfType2,avgUploadNumIgnoreUndoOfType2,avgScoreOfType2,avgScoreIgnoreUndoOfType2,uploadSumOfType3,avgUploadNumOfType3,avgUploadNumIgnoreUndoOfType3,avgScoreOfType3,avgScoreIgnoreUndoOfType3,uploadSumOfType4,avgUploadNumOfType4,avgUploadNumIgnoreUndoOfType4,avgScoreOfType4,avgScoreIgnoreUndoOfType4,uploadSumOfType5,avgUploadNumOfType5,avgUploadNumIgnoreUndoOfType5,avgScoreOfType5,avgScoreIgnoreUndoOfType5,uploadSumOfType6,avgUploadNumOfType6,avgUploadNumIgnoreUndoOfType6,avgScoreOfType6,avgScoreIgnoreUndoOfType6,uploadSumOfType7,avgUploadNumOfType7,avgUploadNumIgnoreUndoOfType7,avgScoreOfType7,avgScoreIgnoreUndoOfType7,finishRateOfType0,finishRateOfType1,finishRateOfType2,finishRateOfType3,finishRateOfType4,finishRateOfType5,finishRateOfType6,finishRateOfType7,userAbility,userAbilityOfType0,userAbilityOfType1,userAbilityOfType2,userAbilityOfType3,userAbilityOfType4,userAbilityOfType5,userAbilityOfType6,userAbilityOfType7,likeDegreeOfType0,likeDegreeOfType1,likeDegreeOfType2,likeDegreeOfType3,likeDegreeOfType4,likeDegreeOfType5,likeDegreeOfType6,likeDegreeOfType7,delayDegree
81,-0.8186160188782122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029126213592233014,0.029126213592233014,0.08737864077669902,0.0,0.019417475728155338,0.029126213592233014,0.1262135922330097,0.04854368932038835,0.009708737864077669,0.03883495145631068,0.18446601941747573,0.06796116504854369,0.1553398058252427,0.1262135922330097,0.029126213592233014,0.019417475728155338,-2.093604298602276,0.29536218966432337,-0.08490422158618134,-0.10901874141616354,0.37245454622969054,-1.1428511641529555,-0.08989727892901021,-1.11682589878199,-1.047382582155391,-1.1300855345523575,-3.0256149410680275,-6.430678306218502,-0.5195418252962356,-0.5194280574311546,-0.12050529435902409,-1.48575392554518,0.4867135947322194,-0.8492602752283434,-0.8483218991215609,-0.906973691963889,-1.8616016977492214,-3.110452067919852,-0.5496455813981345,-0.5501937663053215,0.014047869001830967,-1.340397928147493,-0.0008280558605621788,-0.9043400105531303,-0.9166326735418037,-0.9919753304269803,-2.845605569739182,-4.3736470152053855,0.2396647381076515,0.1533956303763,0.11545446298039225,0.20542196968708168,0.10473131008464193,-1.381070257398463,-1.3864221950464153,-1.5621798902108275,-3.3933600457594144,-7.162193608231689,0.625,0.0,0.09523809523809523,0.0,0.5428571428571428,0.0,0.9696969696969696,0.0,-2.0941623543357033,-1.0867999903564753,-3.072108506278885,-1.5497637497393428,-1.9046899715772627,-1.3643228340045617,-2.882419509677871,0.2645990551958449,-3.4617453486117578,-0.1662172951042148,-3.5537113377799083,-1.1254244989273143,-2.078351168743485,-0.6350040531779086,-2.9583821416385714,0.4584731676715601,-3.891270873625312,0.7917882204659891
82,-0.8798063865538076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.011627906976744186,0.18604651162790692,0.10465116279069768,0.02325581395348837,0.08139534883720931,0.08139534883720931,0.05813953488372092,0.08139534883720931,0.034883720930232565,0.09302325581395347,0.06976744186046513,0.05813953488372092,0.05813953488372092,0.034883720930232565,0.011627906976744186,-1.6122026728735515,-0.6634005814681704,-0.8808253427473265,-0.8824938681573697,-0.5205871248465578,-2.4815047755450705,0.26409642304804115,-0.5815923548374136,-0.47737695132713265,-0.5130061047653327,0.07564635054720362,0.30910143507808263,-0.6025247673652461,-0.5793888484814481,-0.6774133412671566,-1.7369884357819292,-2.875535697461191,-0.8331767597267031,-0.8317900598767258,-0.4889583099670349,-1.7737662349239893,0.43919313398522447,-0.6556114088555357,-0.6527882391573425,-0.5585433131561509,-0.3980551960706394,0.2640121941336228,-0.8112016982650431,-0.8240212634540974,-0.5648010939769178,-2.161180586330641,0.06536738174222148,-1.082189006015235,-1.0797925799196684,-1.1766610333403824,-2.6435853880371876,-3.3396567371321515,-0.6911313885244539,-0.6404924767920314,-0.643495372319126,-0.16133019266802434,0.2638000863479329,0.25,0.8636363636363636,0.0,0.03333333333333333,0.7714285714285715,0.21052631578947367,0.0,0.8333333333333334,-1.775341878217168,-2.5724084964686584,-0.0773803843123681,-1.767455007338417,-1.830498784406847,-0.5197029410361443,-2.1954339989187317,-2.6704564550975944,-0.3394730649502503,-1.7579664707665,-0.3868108278254375,-2.025899132015671,-1.664334984157059,-0.44214387312707676,-1.6696371622585886,-2.6987577003637817,-0.49126886296156697,-1.5021249263389085
83,1.4382287183334537,0.06575342465753424,0.024657534246575345,0.0027397260273972607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036986301369863014,0.08904109589041095,0.030136986301369864,0.015068493150684932,0.012328767123287673,0.046575342465753435,0.07397260273972603,0.04383561643835617,0.10821917808219178,0.1273972602739726,0.08493150684931508,0.021917808219178082,0.12465753424657534,0.09178082191780823,0.6022448054785804,0.44488267503342804,2.606067188053881,1.3274350653889337,1.265496217305939,0.5304846750212543,0.26409642304804115,1.8804819473076373,1.293440541779323,1.0584895097589566,0.5653191860653982,0.30910143507808263,0.8496767188424366,0.8896505322507424,0.6220387681851526,0.9009739217039374,0.4867135947322194,2.2387747010865873,1.8723465023141272,1.3861392607045682,0.7734621870077437,0.43919313398522447,0.45702977944717743,0.42445372578888024,0.3221564574963642,0.43958278799767514,0.2640121941336228,0.6091575641282869,0.6719102633792687,0.5505983011982453,0.6221476795307591,0.361301674872062,0.7962347356330775,0.9143466131360624,0.8494511060809409,0.506070987336377,0.35281956139171416,2.4220074100533924,2.5608195530626365,2.488994764296968,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6330855808014795,0.46129799229705315,0.45844692609014376,0.8189874225329195,0.7320649083857564,0.35853756432432377,0.5603848213873571,0.403048044529245,0.41890308770683565,1.795563280163697,1.499863444018679,1.289442749346799,1.528456128043397,0.5993888080483493,0.9236659483169071,0.8359318999693497,1.5613541331337952,0.8956553101727451
84,2.2553000984722864,0.004179728317659353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020898641588296767,0.003134796238244514,0.02089864158829676,0.019853709508881923,0.024033437826541274,0.017763845350052248,0.04179728317659352,0.07732497387669801,0.08672936259143156,0.06792058516196448,0.0,0.01880877742946709,0.14942528735632185,0.2079414838035528,0.258098223615465,0.5637326754202824,6.49012298676243,2.2649581361276754,2.632345483292465,2.5837958269899244,0.38705660594666746,0.07446642134613461,1.5325801437436628,1.6514701655488406,1.393232742468063,0.4248043723949596,0.04537092346212901,0.9741511319459522,1.0155681934563585,0.9504717189258467,0.17184112609484392,-0.06831617304063091,1.2415967399848908,1.2314901349060565,0.8459940389906604,0.730961156608438,0.3819407920190137,3.0531925521535084,2.9380183106634,2.8606440317300836,0.43958278799767514,0.2640121941336228,0.7721496106324396,0.6670224389579732,0.5458519207932446,0.6221476795307591,0.361301674872062,1.5615184822305384,1.6332214827314617,1.6749041999192582,0.4010824414905921,0.35281956139171416,3.9028518115390707,3.787371046338801,3.7478419895497668,0.4850757779502539,0.2638000863479329,1.0,1.0,0.8666666666666667,1.0,1.0,1.0,0.9666666666666668,1.0,0.620343618431079,0.47693399257615127,0.5421721499484581,0.3589470158822163,0.7252237126241304,0.5440412861099079,0.6901025798220629,0.4390341820661731,0.5971133902579611,1.6225136378597669,1.2977111738041618,1.095374528818858,1.1801509437563613,1.5947057819651105,1.0242087483362239,1.1187104822443559,2.0285822713315778,2.630228955741449
85,1.315847982982263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01293103448275862,0.2126436781609196,0.13505747126436782,0.10488505747126436,0.06609195402298851,0.1810344827586207,0.027298850574712645,0.017241379310344827,0.13649425287356326,0.07902298850574713,0.015804597701149427,0.011494252873563218,0.0,0.0,0.0,0.0,0.5829887404494314,0.7313144470710216,2.3786611534364104,2.285070936592332,2.2329580276385412,0.5304846750212543,0.26409642304804115,1.5593418209408916,1.8026455719859011,1.5345756395279768,0.3966595390850822,-0.007453765225632216,2.758284386429677,1.8490231890554378,1.5780642487107797,0.3566366700994849,-0.07365568355119538,1.9975219685619832,2.0778136472142177,1.6443615705686336,0.5846159419334941,0.298431341495885,-0.2052566421615804,-0.21676172953625245,-0.32541690327754397,0.43958278799767514,0.2640121941336228,2.0528014045936387,2.02377959674287,1.863347197423437,0.6221476795307591,0.361301674872062,0.030950989035616747,-0.041318297565168687,-0.12153641752501297,0.506070987336377,0.35281956139171416,0.30170747156253486,0.43291858118378923,0.34479368091880724,0.4042750316229699,0.2638000863479329,1.0,1.0,0.9523809523809524,0.9666666666666668,1.0,1.0,1.0,0.9791666666666666,0.6262766656957923,0.5827056487151203,0.5109831997302361,0.6853475185257041,0.687912287563686,0.2976477482144168,0.8063940097267185,0.3986029008003655,0.25104871471891743,1.7119887757838808,1.299967554961022,1.833681731529643,1.3907497599222602,0.17120079249110506,1.6313094329853262,0.40251771753746224,0.5325005242647587,1.0683504806278916
86,-0.4406755126465935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014423076923076926,0.038461538461538464,0.052884615384615384,0.09615384615384616,0.0673076923076923,0.0625,0.08173076923076923,0.11057692307692307,0.1346153846153846,0.08173076923076923,0.07211538461538461,0.10576923076923077,0.0673076923076923,0.014423076923076926,0.0,0.6215008705077293,-0.6176166857478482,-0.4639142792819647,-0.39841419699960806,-0.47806133098578407,0.5304846750212543,0.26409642304804115,-0.5280690004429559,-0.42037638824430684,-0.5438600762546839,0.5653191860653982,0.30910143507808263,-0.29133873460645693,-0.2421093988235472,-0.37906974470922844,0.9009739217039374,0.4867135947322194,-0.36675481017913547,-0.3523667217765136,-0.4889583099670349,0.7734621870077437,0.43919313398522447,-0.4701712108050835,-0.42039621353041556,-0.531070503911197,0.43958278799767514,0.2640121941336228,-0.48521760525673785,-0.47672847562519904,-0.5648010939769178,0.6221476795307591,0.361301674872062,-0.3400956759813339,-0.3182447728597018,-0.4029029817424447,0.506070987336377,0.35281956139171416,-0.40505917460108426,-0.4484509504121763,-0.5995113800442747,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.757821436798951,0.5695003174466893,0.5964037645670434,0.9608580701057614,0.7524368882811449,0.5690248792929505,0.6173023446333571,0.5743586532029856,0.47211690190738237,-0.1431744815715381,-0.18937147638481128,0.2297763794397752,0.1893088659585978,-0.05332134710615742,-0.14226511664562683,0.10356098099774186,-0.010343464079062845,-0.7012919065282426
87,1.315847982982263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014367816091954025,0.07902298850574713,0.04741379310344826,0.058908045977011485,0.05172413793103448,0.02155172413793104,0.03160919540229885,0.03017241379310345,0.03304597701149425,0.09913793103448276,0.11925287356321836,0.08477011494252873,0.08764367816091954,0.0617816091954023,0.07327586206896551,0.10632183908045977,0.6215008705077293,0.7347542570050736,0.6731158938053854,0.8644023364554226,0.797712484837428,0.5304846750212543,0.26409642304804115,0.9973465997990866,1.20413965961623,0.9749967929711069,0.5653191860653982,0.30910143507808263,1.9699464367740775,2.2087879353571993,1.7888937236117157,0.9009739217039374,0.4867135947322194,1.1772626779783297,1.2346898457276376,0.8486909124228983,0.6944102704650348,0.3327037779280722,0.6159785206332793,0.6949300633078453,0.5953146751319037,0.43958278799767514,0.2640121941336228,1.191272015928832,1.2828883160412197,1.143895851823332,0.6221476795307591,0.361301674872062,0.6339018196881615,0.681286723906504,0.6126544609798483,0.506070987336377,0.35281956139171416,0.8738518994092741,0.7806148184188952,0.6619163229325872,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7505240718672306,0.5695003174466893,0.5964037645670434,0.9608580701057614,0.7132799219231685,0.5690248792929505,0.6173023446333571,0.5743586532029856,0.47211690190738237,0.8944912345205501,1.0775678654681482,1.7989052761147977,1.1433347750586416,0.6841705866417387,1.2526950194609578,0.7569576117526398,0.893429214839434,1.0702554306896563
88,0.4159896348117422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02242152466367713,0.002242152466367713,0.04260089686098655,0.10986547085201794,0.03811659192825112,0.01345291479820628,0.002242152466367713,0.008968609865470852,0.02914798206278027,0.18385650224215247,0.19506726457399104,0.04035874439461883,0.09417040358744394,0.1905829596412556,0.02690582959641256,0.0,0.2171235048956009,-0.5514065029758172,0.3320068418791804,0.48555737641891344,0.4149803400904644,0.5304846750212543,0.26409642304804115,-0.5280690004429559,-0.44763752711000615,0.15961047370252435,-1.464339233618712,0.30910143507808263,0.24805038884211092,0.2810485030902635,0.20078780962643691,0.4066021894953694,0.2769351023554443,1.1129286159717688,1.1035017020428184,0.8515737771263248,0.569457241091076,0.39023251051067115,-0.04630790097547851,-0.06287002025822058,-0.04857929154669827,-0.07230825454127207,-0.03301525011844858,0.37631178340806887,0.2931038707288592,0.1827538198106915,0.31871927021963925,-0.05300633550971471,-0.17776276003641797,-0.1516561900653343,-0.20112555880418956,0.4010824414905921,0.35281956139171416,0.5709519081962945,0.5249154355290149,0.6038242576639159,0.04600757149255578,0.1090918843775255,1.0,0.43478260869565216,0.8666666666666667,0.9354838709677421,0.9142857142857144,1.0,0.9666666666666668,0.9056603773584906,0.25044910100715573,0.5553877685417002,-1.47942111023715,0.47179022450103747,0.5694316410498036,0.09195533442144173,0.606579051518604,0.43574270004519133,0.14704324374244132,0.6600597691278756,-0.8217918117049344,0.7278101460700261,1.0776610425806756,0.15091791408484323,0.6806128890402782,0.22078858620423647,0.5873934742130988,-0.37520229693312424
89,2.1617148302625524,0.06766917293233082,0.055853920515574654,0.0,0.0,0.0,0.0,0.0,0.0,0.004296455424274973,0.005370569280343717,0.045112781954887216,0.09237379162191192,0.03759398496240601,0.0,0.013963480128893663,0.00644468313641246,0.015037593984962403,0.01611170784103115,0.01611170784103115,0.1364124597207304,0.07411385606874328,0.19119226638023631,0.10096670247046187,0.121374865735768,0.33265989507049476,-0.2543209535697917,0.29410583610960206,0.44346349197041235,0.6205216770842039,-0.043227601277093575,0.26409642304804115,0.1944962838822221,0.2884132222638754,0.3061668382769427,-0.059191096914328264,-0.02788755198674657,1.2230999581529836,1.2674035158675911,1.0728690918726889,0.37338145020676416,0.006392267276017661,2.39960985610299,2.383386030675199,2.004719658496957,0.5184560046119089,0.31679157529884294,2.523363414866502,2.425045946403294,2.573356940768568,0.23017329198059625,0.2640121941336228,2.2157934510977912,2.0307254524994476,2.1880995409234845,0.27537235460376497,0.361301674872062,1.0745197343957904,1.1334557343483591,1.521820171607425,-0.12386028773833593,0.20512050945075952,2.4220074100533924,2.337390774867785,2.3331803545082073,0.40457994009967546,0.24951932924296988,0.8571428571428571,0.8695652173913043,0.9333333333333332,0.9354838709677421,0.9428571428571428,0.9,0.8333333333333334,0.981132075471698,0.33078670416166495,-0.13270709261950214,0.007130720443459667,0.5619611431890152,0.5073209725803635,0.3326239141655555,0.3354228358535389,-0.04999173564980466,0.5241816731261871,0.4779893232127756,0.36460641877240463,1.2941688367263824,1.482752027596447,1.3661275959850043,1.5723605525216957,0.7616180610625427,1.5328393098213604,0.2521661527991683
90,-0.552257947819738,0.022598870056497168,0.02824858757062147,0.022598870056497168,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.005649717514124294,0.022598870056497168,0.05084745762711865,0.15254237288135594,0.06779661016949153,0.022598870056497168,0.07909604519774012,0.0847457627118644,0.07909604519774012,0.0847457627118644,0.03954802259887006,0.03389830508474576,0.062146892655367235,0.0903954802259887,0.04519774011299435,-0.14874173065822957,-0.4002536532904774,-0.08490422158618134,-0.41595331551981674,-0.43940151838508057,0.1958191805138856,0.26409642304804115,-0.26045222847066773,-0.3785759753169011,-0.4601135822121592,0.3259235775898358,0.30910143507808263,-0.5195418252962356,-0.4954437410110372,-0.3061413099950683,-1.2093959642847558,0.4867135947322194,-0.6240910582053797,-0.649939828183542,-0.37495411487698377,-1.0334387625398895,0.43919313398522447,-0.4436797539407332,-0.4475992934533002,-0.5585433131561509,0.43958278799767514,0.2640121941336228,-0.5550713394728033,-0.5500458419446331,-0.4580075348644022,-0.5723006618844427,0.28238586337077026,-0.3632860925448933,-0.3166035060341418,-0.40123539973469075,0.506070987336377,0.35281956139171416,-0.48919806104913416,-0.4607416081004871,-0.5514838975121211,0.2213421419379966,0.20060014001108487,0.9166666666666666,0.9333333333333332,0.2,0.3142857142857143,1.0,0.6666666666666666,1.0,0.94,-0.4205984420501114,0.05943425270673101,0.12842137677074267,-1.2998518526494949,-1.10365295185945,0.35853756432432377,-0.7184072285510336,0.403048044529245,0.14745700359624836,0.22376537492851925,0.07782906064644887,-0.9419065589137918,-0.6750179632490437,-0.028794527923681763,-0.5373098232486229,0.08140652659336464,-0.1630514333345636,0.014978932267595254
91,-0.4226783456831831,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03755868544600939,0.051643192488262914,0.056338028169014086,0.07981220657276995,0.056338028169014086,0.028169014084507043,0.056338028169014086,0.13615023474178406,0.3286384976525822,0.13145539906103287,0.028169014084507043,0.5444766103911334,-0.43532803569876183,-0.501815285051543,-0.44050808144810905,-0.5205871248465578,0.5304846750212543,0.26409642304804115,-0.5013073232457271,-0.42037638824430684,-0.5438600762546839,0.5653191860653982,0.30910143507808263,-0.2291015280546991,-0.2016358648645991,-0.3432685131222771,0.9009739217039374,0.4867135947322194,-0.2702537171692939,-0.2723739512369898,-0.40535523356766406,0.5822075502108667,0.2912912505725123,-0.4436797539407332,-0.4475992934533002,-0.5585433131561509,0.43958278799767514,0.2640121941336228,-0.46193302718471607,-0.4987236855210293,-0.5410691919519144,0.27537235460376497,0.361301674872062,-0.3864765091084527,-0.36584151080094984,-0.42624912985100344,0.34858816856769875,0.2891561769344058,-0.38823139731147427,-0.41427633121925683,-0.5644369255424356,0.3753087263358294,0.05363045348247196,1.0,1.0,1.0,0.967741935483871,1.0,0.9,0.9666666666666668,1.0,0.6619874233990766,0.5553877685417002,0.6089407467400064,0.877792699677563,0.6232025623999001,0.5440412861099079,0.3307036849050856,0.42071172725124034,0.5578058634310064,-0.1993145435316114,-0.15177525181624416,0.33497012133985865,0.25077114679398654,-0.028794527923681763,-0.17814654527188248,0.023575266521926774,-0.021597011948862824,-0.056412575372301606
92,2.5180587361380784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000970873786407767,0.05922330097087378,0.06504854368932039,0.1679611650485437,0.09805825242718448,0.027184466019417475,0.031067961165048542,0.05533980582524272,0.09320388349514563,0.11553398058252427,0.036893203883495145,0.01650485436893204,0.03495145631067961,0.13495145631067962,0.06310679611650485,0.6215008705077293,-0.1049465928735013,1.8101460668927354,2.127218869910453,2.0734863006606394,0.5304846750212543,0.26409642304804115,2.2551454280688406,2.5436528920626365,2.2273875447888636,0.5653191860653982,0.30910143507808263,1.140117016083973,1.3093760696027967,0.9933107994572409,0.9009739217039374,0.4867135947322194,1.8366868135455805,1.9124952547658685,1.419978601151932,0.7734621870077437,0.43919313398522447,3.344598577661362,3.4968472953649394,3.4250140273621317,0.43958278799767514,0.2640121941336228,1.9363785142335297,2.0649402234485166,1.9033167166234433,0.6221476795307591,0.361301674872062,2.999324309171222,3.1087203589101464,3.0790082504482736,0.506070987336377,0.35281956139171416,1.9508296459443129,1.815617571118745,1.7241712307025763,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.757821436798951,0.5695003174466893,0.5964037645670434,0.9608580701057614,0.7524368882811449,0.5690248792929505,0.6173023446333571,0.5743586532029856,0.47211690190738237,1.4830473105329554,1.6508823096332463,1.4440541801166231,1.4048355056196744,1.6754075544833993,1.5854526183221485,1.592733183919904,1.384000657803314,0.43610924103281723
93,-0.9877893883342701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.17857142857142858,0.26785714285714285,0.3035714285714285,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,-2.170628558718872,-0.6645365186221878,-1.0324293658256398,-1.0298224637271234,-1.11594823889739,-3.485501259067179,-5.045543624605346,-0.5815923548374136,-0.5021598048414048,-0.5438600762546839,0.09693647383060361,0.30910143507808263,-0.5402875608134883,-0.51643001787864,-0.39895931781309035,-1.2093959642847558,0.4867135947322194,-0.8331767597267031,-0.8323233450136561,-0.4889583099670349,-1.7765996369506099,0.43919313398522447,-0.4171882970763829,-0.42195067524029495,-0.5326403787251947,0.43958278799767514,0.2640121941336228,-0.9043400105531303,-0.9166326735418037,-0.9919753304269803,-2.845605569739182,-4.3736470152053855,-1.082189006015235,-1.0797925799196684,-1.1766610333403824,-2.6435853880371876,-3.3396567371321515,-1.296931370950413,-1.3040369523491986,-0.6659023117798991,-3.027469873711332,0.2638000863479329,0.0,0.8695652173913043,0.2,0.03225806451612903,1.0,0.0,0.0,0.09433962264150944,-2.0528523025572403,-3.5078963272247217,0.07403678002131693,-1.2809804018790032,-1.8275948810321794,0.5440412861099079,-2.882419509677871,-2.6704564550975944,-3.1085785473286194,-3.426157813225745,-0.38138958029255826,-1.0171303762564745,-1.6677149908366167,-0.004787788565083813,-2.9583821416385714,-2.6987577003637817,-2.7258184322211725,-1.8487777295200314
94,-1.0453803226171834,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.175,0.2,0.075,0.05,0.075,0.025,0.075,-2.613518054389298,-0.6620496060527675,-0.5397162908211214,-0.710610506659324,-0.47097369867565514,-1.4775082920229623,0.26409642304804115,-0.9027324812041593,-0.8801809304457686,-0.3484515901554595,-2.3074281156413425,0.30910143507808263,-0.5817790318479935,-0.5584025716138453,-0.39895931781309035,-1.5611242786162045,0.4867135947322194,-0.8331767597267031,-0.8341517511974167,-0.4889583099670349,-1.7863141581847366,0.43919313398522447,-1.3443892873286438,-1.3196523126954807,-0.5585433131561509,-3.120378644292661,0.2640121941336228,-0.8112016982650431,-0.8188761851158916,-0.13762685752685536,-2.6529526114464073,-2.006172670166662,-1.0358081728881163,-1.0305545751528602,0.27413531340575054,-2.5349765475070645,0.35281956139171416,-0.8257536068413337,-0.8100550371366864,-0.4245968098946493,-1.4541421339045804,-0.021815055751283924,0.5,0.2,0.06666666666666668,0.028571428571428567,0.028571428571428567,0.1111111111111111,0.03448275862068965,0.52,-2.410713763521057,-1.5776650264091918,-2.4029490464447063,-1.612482159809619,-1.8410975254311923,-3.1560305947205936,-2.5244070408057153,-2.571810175221178,-1.509039381273068,-0.7625259456365687,-1.8065854989697745,-1.4434862193280151,-1.6799866763148876,-2.851382570976581,-2.0196764666409233,-2.0949647656071053,-1.0569467886863468,-1.3897760940348778
95,-0.36868684479295183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.008771929824561403,0.0,0.0,0.05263157894736842,0.07894736842105263,0.10526315789473684,0.03508771929824561,0.07456140350877193,0.25877192982456143,0.2675438596491228,0.10964912280701754,0.0043859649122807015,0.6215008705077293,0.21401618526482927,-0.23650824466449472,-0.2563473369859171,-0.33453677670567267,0.5304846750212543,0.26409642304804115,-0.3942606144568118,-0.27787498053724224,-0.4106270175506672,0.5653191860653982,0.30910143507808263,-0.0008984373649204054,-0.1446731133668203,-0.2928815945924937,0.9009739217039374,0.4867135947322194,-0.3185042636742147,-0.30277120404200886,-0.4471567717673494,0.7734621870077437,0.43919313398522447,-0.36420538334768227,-0.3706534388142843,-0.48083450986328197,0.43958278799767514,0.2640121941336228,-0.43864844911269424,-0.4535756231032725,-0.5423182394269146,0.6221476795307591,0.361301674872062,-0.27052442629065565,-0.3225717490361791,-0.40729933430834225,0.506070987336377,0.35281956139171416,-0.42188695189069425,-0.34939795259519857,-0.4978502658241001,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7264163045805258,0.5827056487151203,0.5921878050736594,0.9729975263451484,0.8147299437316482,0.2976477482144168,0.8063940097267185,0.3986029008003655,0.33905723316218717,0.14493129105142077,-0.012636281978474884,0.6339273728643284,0.24399051498462584,0.04176371503307895,-0.06710268267508121,0.1670499552111259,-0.027180856352075365,0.7300813840023919
96,3.28113861538668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025764895330112718,0.06602254428341385,0.07648953301127215,0.13687600644122386,0.03784219001610306,0.014492753623188406,0.051529790660225436,0.07085346215780998,0.13285024154589373,0.08776167471819646,0.03542673107890499,0.025764895330112718,0.09500805152979068,0.058776167471819636,0.06602254428341385,0.018518518518518517,0.6215008705077293,1.964189469834512,1.0521259515011687,1.285341180940433,1.2229704234451653,0.5304846750212543,0.26409642304804115,1.4790567893492053,1.717144727361662,1.4546358043055667,0.5653191860653982,0.30910143507808263,4.044519988499339,4.457317599743205,3.7778510339979032,0.9009739217039374,0.4867135947322194,2.3513593095980694,2.441514110600586,1.8658616752819102,0.7734621870077437,0.43919313398522447,1.5431795108855404,1.6470378606087994,1.556862998705282,0.43958278799767514,0.2640121941336228,1.6103944212252244,1.7227925139578244,1.5710700882733946,0.6221476795307591,0.361301674872062,3.509513473569529,3.6322844762638735,3.610966910921856,0.506070987336377,0.35281956139171416,3.8355407023806305,3.626872388343482,3.583117319300057,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.757821436798951,0.5695003174466893,0.5964037645670434,0.9608580701057614,0.7524368882811449,0.5690248792929505,0.6173023446333571,0.5743586532029856,0.47211690190738237,1.1167773158908503,1.3214290291225588,2.4083063496712143,1.560890542572075,1.0971212889714457,1.4490791898597464,1.7209782605484372,2.009638498396212,1.5989987666678538
